source,target,interaction_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,sum_across_punches
endothelial cell,pericyte,GAS6_AXL,9,0,0,0,0,0,0,22,15,30,15,0,0,0,0,0,0,0,0,33,0,0,18,9,12,8,0,26,33,45,31,38,30,19,19,0,0,0,0,0,0,39,32,21,21,14,0,0,36,0,28,0,38,40,33,0,0,0,21,0,22,26,0,0,37,820
pericyte,pericyte,CD46_JAG1,7,25,21,26,17,16,29,0,0,22,16,0,0,0,0,5,0,0,0,27,0,0,0,0,0,0,0,0,18,33,34,28,23,0,19,0,0,0,0,0,32,33,26,18,20,0,22,0,35,8,0,22,25,25,26,0,0,8,16,25,15,25,17,28,26,818
endothelial cell,endothelial cell,DLL4_NOTCH3,0,51,0,53,32,0,41,0,18,27,0,0,0,27,0,0,0,0,0,0,0,0,22,0,0,0,0,0,45,56,38,50,0,0,0,0,0,0,0,0,37,0,0,21,0,0,35,0,42,0,0,45,44,46,40,0,0,0,0,0,0,0,0,0,41,811
endothelial cell,muscle cell,COL4A1_CD44,0,28,0,33,0,14,30,21,10,19,13,0,0,11,7,0,0,0,0,15,0,0,10,9,0,0,0,21,25,33,25,27,23,12,11,0,0,0,0,14,20,27,21,20,19,10,26,0,0,0,16,28,29,28,23,0,8,7,8,18,12,9,11,16,36,803
endothelial cell,muscle cell,COL4A2_CD44,5,28,0,33,0,14,30,21,0,19,13,0,0,11,7,0,0,0,0,15,0,0,10,9,0,0,0,21,25,33,25,27,23,12,11,0,0,0,0,14,20,27,21,20,19,10,26,0,0,0,16,28,29,28,23,0,8,7,8,18,12,9,11,16,36,798
endothelial cell,endothelial cell,LGALS9_P4HB,0,51,0,53,0,0,41,0,0,0,16,28,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,31,45,56,38,0,35,0,0,0,0,0,0,0,0,34,31,0,0,0,35,0,42,0,30,45,44,46,40,0,0,0,0,0,0,0,0,0,41,794
pericyte,Tumor,JAG1_NOTCH2,0,22,14,25,12,11,23,14,0,0,24,6,7,9,5,6,3,0,3,10,0,0,6,4,6,0,0,21,21,22,27,22,20,8,16,0,0,0,2,11,11,17,13,20,11,14,23,0,21,11,26,23,20,27,23,0,4,9,23,32,15,14,11,19,26,793
endothelial cell,pericyte,HSPG2_DAG1,0,0,0,42,0,18,37,0,0,30,0,0,16,15,0,0,0,0,0,33,0,0,0,9,0,0,0,0,33,0,31,38,30,19,19,0,0,0,0,0,31,39,32,21,21,0,31,0,36,0,28,33,38,0,33,0,15,0,0,27,0,0,0,0,37,792
pericyte,macrophage,LAMC1_CD44,0,21,0,22,11,14,17,6,5,13,16,10,10,13,8,6,6,0,0,14,8,6,12,0,0,0,0,17,17,29,29,25,26,13,23,0,0,6,5,7,22,24,20,17,20,13,21,6,25,0,11,17,21,26,21,5,10,0,0,32,0,20,12,0,26,784
endothelial cell,pericyte,PDGFA_PDGFRB,0,37,0,42,24,0,37,22,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,45,31,38,30,19,0,0,0,0,0,7,31,39,0,21,0,0,31,11,36,0,0,33,38,40,33,0,0,0,0,27,0,0,0,0,37,784
endothelial cell,muscle cell,DLL4_NOTCH3,0,28,0,33,16,0,30,21,10,19,0,10,11,11,0,5,6,0,4,15,7,3,10,9,5,3,0,21,25,33,25,27,0,0,0,0,0,0,0,14,20,27,21,20,19,0,26,7,15,13,0,28,29,28,23,0,8,7,8,0,12,9,11,16,36,784
endothelial cell,pericyte,APP_TNFRSF21,0,37,0,42,0,0,37,22,15,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,0,0,0,0,0,45,31,38,0,0,0,0,0,0,0,0,31,39,0,0,0,14,31,0,36,15,28,33,38,40,33,0,15,0,0,27,22,26,19,26,0,779
pericyte,Tumor,LAMC1_DAG1,0,22,14,25,12,11,23,14,10,9,24,6,7,9,5,0,0,0,0,10,3,5,6,0,0,0,0,21,21,22,27,22,20,8,16,0,0,3,0,0,11,17,13,20,11,14,23,0,21,11,26,23,20,27,23,0,4,0,23,32,15,14,11,19,26,779
endothelial cell,endothelial cell,ADM_CALCRL,8,51,27,53,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,45,56,0,0,0,0,0,0,0,0,0,28,37,34,0,21,0,11,0,18,42,23,0,45,44,46,40,0,16,0,0,28,20,0,0,0,41,775
endothelial cell,muscle cell,DLL4_NOTCH2,0,28,0,33,16,0,30,21,10,19,0,10,11,11,0,5,6,0,4,15,7,0,10,9,5,0,0,21,25,33,25,27,0,0,0,0,0,0,0,14,20,27,21,20,19,0,26,7,15,13,0,28,29,28,23,0,8,7,8,0,12,0,11,16,36,769
pericyte,macrophage,JAG1_NOTCH2,0,21,0,22,11,14,17,0,0,13,16,0,10,13,8,6,6,0,6,14,8,6,12,9,12,10,0,17,17,29,29,25,26,13,23,0,0,0,0,0,22,24,20,0,0,13,21,0,0,10,11,17,21,26,21,0,10,4,0,32,14,20,12,24,26,761
pericyte,endothelial cell,CD46_JAG1,0,34,0,32,19,17,26,0,0,23,11,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,22,38,34,38,24,0,14,0,0,0,0,0,32,25,18,14,0,0,18,0,40,8,0,22,26,29,24,0,0,10,18,27,9,21,16,26,21,758
endothelial cell,fat cell,COL4A2_CD44,0,30,0,33,12,10,33,15,11,14,11,0,0,9,7,7,0,0,0,12,7,8,8,9,0,0,0,18,25,39,31,28,25,9,13,0,0,0,0,7,12,25,19,13,12,9,22,0,0,0,15,31,33,34,24,0,0,2,3,14,13,6,4,8,25,755
endothelial cell,fat cell,COL4A1_CD44,0,30,0,33,12,10,33,15,11,14,11,0,0,9,7,7,0,0,0,12,7,8,8,9,0,0,0,18,25,39,31,28,25,9,13,0,0,0,0,7,12,25,19,13,12,9,22,0,0,0,15,31,33,34,24,0,0,2,3,14,13,6,4,8,25,755
endothelial cell,endothelial cell,MPZL1_MPZL1,0,0,0,53,32,0,41,0,0,0,0,28,20,0,0,12,0,0,0,25,0,13,0,0,0,0,0,0,45,56,38,50,0,17,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,30,45,44,46,40,0,0,0,0,28,0,27,24,0,0,751
pericyte,endothelial cell,ANGPT2_TEK,0,34,0,32,19,17,26,0,0,23,11,6,6,9,0,0,0,0,0,18,0,0,0,0,0,0,0,21,22,38,34,38,24,0,0,0,0,0,0,12,0,25,18,0,16,5,18,0,40,0,0,22,26,29,24,0,0,0,18,27,9,21,16,26,21,751
endothelial cell,endothelial cell,HSPG2_DAG1,0,51,0,53,0,27,41,0,18,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,31,45,0,38,50,35,0,0,0,0,0,0,0,37,34,31,0,0,0,35,0,42,0,0,0,44,46,40,0,0,0,0,28,0,0,0,0,0,751
pericyte,macrophage,PECAM1_PECAM1,0,21,0,22,0,14,17,0,0,13,16,10,0,13,0,0,0,0,0,14,8,0,12,9,0,0,0,17,17,29,29,25,26,13,23,0,0,0,0,0,22,24,20,17,20,13,21,6,25,0,11,17,21,26,21,0,10,0,0,32,14,20,12,24,26,750
endothelial cell,macrophage,CD99_PILRA,0,30,0,32,0,0,0,0,21,0,0,22,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,24,25,41,27,28,30,14,23,3,0,0,0,10,22,32,27,21,0,13,29,0,29,0,0,30,30,31,28,5,13,0,6,26,0,0,0,20,34,744
Tumor,Tumor,PROS1_AXL,0,19,12,20,0,13,18,0,25,22,35,10,8,16,7,8,10,0,0,0,0,0,0,0,0,0,0,27,31,12,13,9,29,10,19,0,0,0,0,15,14,0,0,25,23,0,34,0,0,23,28,21,35,0,32,0,0,21,21,36,0,0,0,0,39,740
pericyte,Tumor,THY1_ADGRE5,0,22,14,25,12,11,23,14,0,0,24,6,7,9,5,6,3,0,3,0,0,0,0,0,0,0,0,21,21,22,27,22,20,8,16,0,0,0,0,11,11,17,13,20,11,14,23,0,21,11,0,23,20,27,23,0,4,9,23,32,15,14,11,19,26,739
endothelial cell,muscle cell,SEMA4C_PLXNB2,0,0,0,33,16,14,30,21,0,19,13,10,11,0,0,0,6,0,0,15,7,0,10,0,5,0,0,21,25,33,25,27,23,12,0,0,0,0,0,14,20,27,21,20,19,10,26,0,0,0,16,28,29,28,23,0,0,0,8,18,0,9,11,0,36,739
endothelial cell,endothelial cell,PDGFA_PDGFRB,0,51,27,0,32,0,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56,38,0,35,17,0,0,0,0,0,0,37,0,0,0,0,0,35,18,42,0,0,45,44,46,40,0,0,0,0,28,0,0,0,0,41,737
endothelial cell,endothelial cell,THBS1_CD47,0,51,0,53,32,0,41,0,0,0,0,28,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,56,38,50,0,0,16,0,0,0,0,28,37,34,31,0,0,0,0,0,42,0,0,45,0,0,0,0,0,0,0,28,0,27,24,28,0,734
pericyte,pericyte,GJC1_GJC1,0,25,21,26,17,16,29,0,0,22,0,0,0,0,0,0,0,0,0,27,8,0,14,0,0,0,0,0,0,33,34,28,23,0,0,0,0,0,0,0,32,33,26,18,20,0,0,0,35,0,24,22,25,25,26,0,0,8,16,0,0,25,17,28,26,729
pericyte,endothelial cell,JAM3_F11R,0,34,0,32,19,17,26,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,21,22,38,34,38,24,0,14,0,0,0,0,0,32,25,18,14,16,0,18,0,40,0,20,22,26,29,24,0,0,0,18,0,0,21,16,26,21,723
endothelial cell,macrophage,THY1_ADGRE5,9,30,0,32,0,0,0,0,0,0,20,0,18,0,10,0,0,0,0,18,14,10,0,0,0,15,0,0,0,0,27,28,0,0,23,0,0,0,0,0,22,32,27,21,20,13,29,0,29,13,0,30,30,31,28,0,0,6,6,26,16,19,15,20,34,721
endothelial cell,neutrophil,COL4A1_CD44,0,22,0,30,15,14,25,8,0,0,13,14,14,11,6,9,0,1,9,14,8,8,11,11,0,4,6,14,15,0,29,20,22,6,14,0,0,5,6,6,8,21,16,6,17,9,17,11,0,0,14,38,22,27,18,0,5,3,4,11,15,15,14,13,26,720
endothelial cell,neutrophil,COL4A2_CD44,0,22,0,30,15,14,25,8,0,0,13,14,14,11,6,9,0,0,9,14,8,8,11,11,0,4,6,14,15,0,29,20,22,6,14,0,0,5,6,6,8,21,16,6,17,9,17,11,0,0,14,38,22,27,18,0,5,3,4,11,15,15,14,13,26,719
endothelial cell,Tumor,COL4A2_CD44,0,0,0,0,0,0,0,25,25,29,29,0,0,0,0,0,0,0,0,0,0,0,11,6,9,0,0,36,39,0,0,31,34,0,17,8,0,0,0,0,0,21,0,0,0,18,36,0,0,0,31,30,31,31,32,0,0,18,22,32,22,15,16,20,43,717
endothelial cell,Tumor,COL4A1_CD44,0,0,0,0,0,0,0,25,25,29,29,0,0,0,0,0,0,0,0,0,0,0,11,6,9,0,0,36,39,0,0,31,34,0,17,8,0,0,0,0,0,21,0,0,0,18,36,0,0,0,31,30,31,31,32,0,0,18,22,32,22,15,16,20,43,717
pericyte,pericyte,LAMC1_CD44,0,25,21,26,17,16,29,12,7,0,16,9,10,10,0,0,0,0,0,27,0,0,0,0,0,0,0,17,18,33,34,0,23,14,19,0,0,0,0,0,32,33,26,18,20,14,22,0,0,0,24,22,25,25,26,4,11,0,0,0,0,0,0,0,26,711
Tumor,pericyte,CD46_JAG1,0,18,16,22,11,14,21,15,0,0,16,4,4,10,1,1,0,0,1,10,0,0,0,0,9,3,0,20,21,18,17,12,26,19,9,0,0,0,0,4,17,23,14,15,16,12,33,0,16,7,20,15,21,22,20,0,6,10,14,29,13,13,9,18,26,711
Tumor,Tumor,SEMA4C_PLXNB2,0,19,0,20,12,13,18,0,0,22,0,0,0,16,0,0,0,0,0,12,6,0,0,0,0,0,0,27,31,0,0,0,29,0,19,12,0,12,12,0,0,22,10,25,23,0,0,9,18,23,28,21,35,28,32,0,0,21,21,36,0,0,13,26,39,710
pericyte,endothelial cell,PDGFA_PDGFRB,0,34,0,32,19,17,26,8,6,23,11,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,22,38,34,0,24,11,14,0,0,0,0,0,32,0,0,14,16,0,18,0,40,0,20,22,26,29,24,0,0,0,18,27,0,21,16,26,21,709
pericyte,pericyte,JAM3_JAM3,0,25,21,26,17,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,33,34,28,23,0,0,0,0,0,0,0,32,33,26,18,20,0,22,0,35,0,24,22,25,25,26,0,0,0,16,0,0,25,17,28,26,707
endothelial cell,endothelial cell,ANGPT2_TEK,0,51,0,53,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,28,0,34,31,21,19,11,35,0,42,0,0,45,44,46,40,0,0,0,0,28,20,27,0,28,0,707
endothelial cell,pericyte,JAM2_JAM3,0,37,0,42,24,18,37,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,26,33,0,31,38,30,0,19,0,0,0,0,0,0,39,32,21,21,0,31,0,36,0,28,0,38,0,33,0,0,0,21,0,0,0,0,0,37,705
pericyte,macrophage,GAS6_MERTK,0,21,0,22,11,14,17,0,0,0,16,10,10,13,0,6,6,0,6,0,0,0,12,9,12,10,0,17,17,29,29,25,26,0,23,0,0,0,0,0,22,24,20,17,0,0,21,0,25,10,0,17,21,26,21,0,0,0,0,32,14,20,0,24,26,701
endothelial cell,fat cell,JAG1_NOTCH2,0,30,0,33,12,10,33,15,11,14,11,0,5,9,7,7,0,0,0,12,0,0,8,9,0,0,0,18,25,39,31,28,25,9,13,0,0,0,0,0,12,25,19,0,0,9,22,0,0,11,15,31,33,34,24,0,0,0,0,14,13,0,0,0,25,701
endothelial cell,muscle cell,LAMC1_CD44,5,28,0,33,0,14,30,21,0,19,13,0,0,11,0,0,0,0,0,15,0,0,10,9,0,0,0,21,25,33,25,0,23,12,11,0,0,0,0,14,20,27,21,20,19,10,26,0,0,0,16,28,29,28,23,0,8,0,0,18,0,0,0,0,36,701
pericyte,endothelial cell,GJC1_GJA1,0,34,0,32,19,17,26,0,0,23,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,38,34,38,24,0,0,0,0,0,0,0,32,25,18,14,16,0,0,0,40,8,20,22,26,29,24,0,0,10,18,0,0,21,16,26,21,700
pericyte,pericyte,THY1_ADGRE5,0,25,0,26,0,16,29,0,0,0,0,0,10,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,18,0,34,28,0,14,19,0,0,0,0,6,32,33,26,0,20,14,22,0,35,8,24,22,25,25,26,0,0,0,16,25,15,25,0,28,26,699
pericyte,macrophage,THBS1_CD47,0,21,0,22,11,14,17,0,0,0,16,10,0,13,8,6,0,0,6,0,0,0,12,0,12,0,0,17,17,29,29,25,26,0,23,0,0,6,5,7,22,24,20,17,20,13,21,0,25,0,11,17,0,26,0,0,0,0,0,32,14,20,12,24,26,696
endothelial cell,pericyte,THBS1_CD36,0,37,0,42,0,0,37,0,15,30,15,0,0,0,0,0,0,0,0,33,0,0,18,0,12,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,39,32,0,0,0,0,0,0,0,28,33,38,40,33,5,0,0,21,27,22,26,19,26,37,695
Tumor,pericyte,PROS1_AXL,0,18,16,22,0,14,21,15,7,14,16,4,0,10,0,0,0,0,0,10,0,0,7,0,9,0,0,20,21,18,17,12,26,19,9,0,0,3,0,0,17,23,14,15,16,12,33,0,0,0,20,15,21,22,20,0,6,10,14,29,13,13,9,18,26,694
pericyte,Tumor,HSPG2_DAG1,0,22,0,25,12,11,23,14,10,9,24,0,7,9,5,0,0,0,0,10,3,5,6,0,6,2,1,21,21,0,27,22,20,8,16,0,2,3,0,11,11,17,13,20,0,14,23,0,21,0,26,23,20,27,23,0,4,0,23,32,15,0,0,0,26,693
endothelial cell,fat cell,PDGFB_PDGFRB,0,30,0,33,12,10,33,15,11,14,11,0,0,9,0,0,0,0,0,12,0,8,0,0,0,0,1,18,25,39,31,28,25,9,13,0,0,4,3,7,12,0,19,13,0,9,22,0,9,11,15,31,33,34,24,0,0,0,0,14,13,6,0,0,25,691
endothelial cell,macrophage,CCL14_CCR1,9,30,0,32,0,0,23,0,21,21,20,0,0,18,10,0,0,0,0,18,14,10,17,0,0,15,0,24,25,41,0,28,30,0,0,0,0,0,0,0,22,0,27,0,0,0,29,16,29,13,0,30,30,0,28,0,0,0,0,26,0,0,0,0,34,690
endothelial cell,macrophage,GAS6_AXL,0,0,0,0,0,0,23,0,21,21,20,0,0,0,0,12,0,0,0,18,0,10,17,11,16,15,6,24,25,41,27,0,0,14,23,0,0,0,0,0,0,32,0,21,20,13,0,0,29,13,0,30,30,31,28,0,0,0,0,26,16,19,0,0,34,686
pericyte,endothelial cell,PTPRM_PTPRM,0,34,0,32,19,17,26,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,21,22,38,34,38,24,0,0,0,0,0,0,0,32,25,0,0,0,0,18,0,40,0,0,0,26,29,24,0,0,0,18,27,9,21,16,26,21,681
Tumor,endothelial cell,CD46_JAG1,0,24,12,23,14,13,21,14,0,19,13,8,7,18,5,5,0,0,2,5,0,0,0,0,0,4,0,22,22,16,13,11,26,14,11,0,0,0,0,15,18,15,12,11,9,7,19,0,0,4,23,16,25,22,21,0,1,11,12,21,12,11,11,16,26,680
pericyte,muscle cell,JAG1_NOTCH3,6,19,0,20,12,13,21,12,4,15,12,3,5,8,6,2,3,0,2,8,4,3,6,5,1,2,0,14,13,25,30,20,17,9,13,0,0,0,2,9,20,23,17,14,19,10,20,2,14,8,14,18,21,16,17,0,7,4,5,19,7,10,10,20,19,678
pericyte,endothelial cell,JAM3_JAM3,0,34,0,32,19,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,38,34,38,24,0,0,0,0,0,0,0,32,25,18,14,16,0,18,0,40,0,20,22,26,29,24,0,0,0,18,0,0,21,0,26,21,675
pericyte,macrophage,THY1_ADGRE5,0,21,0,22,0,14,17,0,0,0,16,0,10,0,8,0,0,0,0,14,8,6,0,0,0,10,0,0,0,29,29,25,26,0,23,0,0,0,0,0,22,24,20,17,20,13,21,0,25,10,0,17,21,26,21,0,0,4,5,32,14,20,12,24,26,672
endothelial cell,Tumor,LGALS9_P4HB,0,35,0,32,0,0,27,0,0,29,29,15,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,36,39,31,25,0,34,0,0,0,0,0,0,0,0,21,20,0,0,0,36,0,21,0,31,30,31,31,32,0,0,0,0,32,0,0,0,0,43,671
endothelial cell,macrophage,THY1_ADGRE2,9,30,0,32,0,0,0,7,0,21,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,41,27,28,30,0,23,0,0,0,0,0,22,32,27,21,20,0,29,0,0,0,0,30,30,31,0,0,0,0,0,26,0,19,0,20,34,670
endothelial cell,pericyte,LGALS9_P4HB,0,37,0,42,0,0,37,0,0,0,15,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,33,45,31,0,30,0,0,0,0,0,0,0,0,39,32,0,0,0,31,0,36,0,28,33,38,40,33,0,0,0,0,0,0,0,0,0,37,664
endothelial cell,endothelial cell,CD34_SELP,0,51,0,53,32,27,41,0,0,0,16,0,0,27,10,0,0,0,0,25,0,0,22,14,0,15,14,0,0,0,38,50,35,0,16,0,0,0,0,0,0,0,31,0,0,11,35,0,0,0,30,0,0,0,0,0,0,0,0,28,0,0,0,0,41,662
macrophage,macrophage,PECAM1_PECAM1,0,15,11,16,0,11,12,0,0,12,10,15,14,7,8,8,0,0,4,13,6,8,10,5,10,5,0,12,11,22,17,16,14,8,14,3,0,0,0,3,19,22,9,15,13,8,15,12,23,8,3,19,21,19,15,0,18,0,0,25,5,15,10,22,18,654
Tumor,Tumor,CD99_CD99,13,19,0,0,12,13,18,27,25,22,35,10,8,16,0,8,10,3,4,12,6,5,0,3,0,0,0,27,31,0,0,0,29,0,19,12,5,12,12,15,14,0,0,25,23,18,34,9,18,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,39,653
endothelial cell,muscle cell,CD46_JAG1,0,28,0,33,16,14,30,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,21,25,33,25,27,23,0,0,0,0,0,0,14,20,27,21,20,19,0,26,7,15,13,0,28,29,28,23,0,0,0,0,18,0,0,0,0,36,653
pericyte,endothelial cell,CD99_CD99,10,34,0,32,0,0,26,0,0,23,0,0,6,0,0,0,0,0,0,0,0,0,11,5,3,5,0,21,22,38,34,38,0,11,0,0,0,0,0,0,0,25,18,0,0,0,0,0,40,8,20,22,26,29,24,1,4,0,18,27,9,21,16,26,0,653
endothelial cell,neutrophil,PECAM1_PECAM1,0,22,0,30,15,14,25,0,0,0,13,14,14,11,6,0,8,0,9,14,8,8,11,11,8,0,6,14,15,0,29,20,22,0,14,3,1,0,0,0,0,21,16,0,17,9,17,11,0,0,14,38,22,27,18,0,5,0,0,11,15,15,0,0,26,647
endothelial cell,macrophage,JAM3_F11R,0,30,0,32,15,15,23,0,0,0,0,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,41,27,28,30,0,0,0,0,0,0,10,22,32,27,21,20,0,0,0,29,0,0,30,30,31,28,0,0,0,0,0,0,0,0,0,34,644
muscle cell,macrophage,COL4A1_CD44,3,19,8,21,10,13,15,7,7,7,11,10,0,12,10,5,0,0,5,8,4,5,5,6,8,6,2,13,14,18,19,19,23,8,16,0,0,3,0,7,16,23,16,15,21,10,19,0,10,0,8,17,18,17,17,2,7,0,4,23,8,9,5,13,19,644
pericyte,macrophage,ANGPTL2_TLR4,0,21,0,22,0,0,17,6,0,13,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,29,29,25,26,13,23,0,0,0,0,0,0,24,20,17,20,13,21,0,25,10,11,0,21,26,21,0,10,0,0,32,14,20,0,24,26,642
endothelial cell,fat cell,PECAM1_PECAM1,0,30,0,33,0,0,33,0,0,14,11,3,0,9,0,0,0,0,0,12,7,8,0,9,7,0,0,18,25,39,31,28,25,0,13,2,1,4,3,0,0,25,19,0,12,9,0,7,0,0,15,31,33,34,24,0,2,0,0,14,13,6,0,8,25,642
pericyte,muscle cell,JAG1_NOTCH2,6,19,0,20,12,13,21,12,4,15,12,3,5,8,6,2,3,0,2,8,4,0,0,5,0,0,0,14,13,25,30,20,17,9,13,0,0,0,2,9,20,23,17,14,19,10,20,0,0,8,14,18,21,16,17,0,7,4,5,19,7,0,10,20,19,640
endothelial cell,pericyte,THY1_ADGRE5,0,37,0,42,0,0,37,0,0,0,0,0,16,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,38,0,19,19,0,0,0,0,0,31,39,32,0,0,14,0,0,36,15,28,33,38,40,0,0,0,0,21,0,0,0,0,0,37,638
Tumor,Tumor,F11R_F11R,0,0,0,0,0,0,0,27,25,22,35,0,0,0,0,0,0,0,0,0,0,0,6,0,9,2,1,27,31,12,0,0,29,10,0,0,0,0,0,15,0,22,10,0,0,18,34,0,0,0,28,21,35,28,32,0,0,21,21,0,26,12,13,26,39,637
macrophage,macrophage,PLAU_PLAUR,0,15,11,16,9,11,12,1,16,12,10,15,14,7,8,0,5,9,4,13,0,0,0,0,0,0,0,12,11,22,17,16,14,8,14,0,0,2,1,3,19,22,9,15,13,8,15,12,23,0,3,19,21,19,15,0,18,2,0,25,5,15,10,22,18,636
endothelial cell,endothelial cell,ANGPTL2_TLR4,0,0,0,0,0,0,41,0,0,0,16,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,45,56,38,50,0,0,0,0,0,0,0,0,37,34,0,0,0,0,0,0,0,0,30,45,44,46,40,0,0,0,0,0,0,0,24,0,41,632
endothelial cell,dendritic cell,COL4A2_CD44,0,26,0,22,21,9,22,10,0,0,12,9,0,12,8,8,5,0,3,15,12,7,4,4,0,0,0,8,0,44,28,23,29,0,13,4,0,5,0,0,9,18,13,0,5,7,18,0,0,0,14,33,33,0,28,0,3,4,6,11,14,8,8,6,29,630
endothelial cell,dendritic cell,COL4A1_CD44,0,26,0,22,21,9,22,10,0,0,12,9,0,12,8,8,5,0,3,15,12,7,4,4,0,0,0,8,0,44,28,23,29,0,13,4,0,5,0,0,9,18,13,0,5,7,18,0,0,0,14,33,33,0,28,0,3,4,6,11,14,8,8,6,29,630
endothelial cell,neutrophil,LAMC1_CD44,0,22,0,30,15,14,25,8,0,0,13,14,14,11,0,0,0,0,9,14,8,8,11,11,0,4,0,14,0,0,29,0,22,6,14,0,0,5,6,6,8,21,16,6,17,9,17,11,0,0,14,38,22,27,18,0,0,0,0,0,15,15,14,0,26,627
endothelial cell,fat cell,DLL4_NOTCH2,0,30,0,33,12,0,33,15,11,14,0,0,5,9,0,7,0,0,0,12,0,0,8,9,7,0,0,18,25,39,31,28,0,0,0,0,0,0,0,0,12,25,19,13,12,0,22,7,0,11,0,31,33,34,24,0,0,0,0,0,13,0,0,0,25,627
pericyte,pericyte,GAS6_AXL,7,0,21,26,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,27,0,0,14,7,8,6,0,0,0,33,34,28,23,14,19,0,0,0,0,0,0,33,26,18,0,14,22,0,35,0,24,0,25,0,26,0,0,0,0,25,15,25,0,28,26,625
endothelial cell,pericyte,THBS1_CD47,0,37,0,42,24,0,37,0,0,30,0,16,16,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,45,31,38,0,0,0,0,0,0,0,0,31,39,32,21,21,0,0,0,0,0,0,33,0,0,0,0,0,0,0,27,0,26,19,26,0,624
endothelial cell,pericyte,LGALS9_CD44,0,37,0,42,0,0,37,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,45,31,0,30,0,0,0,0,0,0,0,0,39,32,0,0,0,31,0,0,0,28,33,38,40,33,0,0,0,0,0,0,0,0,0,37,623
endothelial cell,pericyte,GRN_SORT1,0,0,0,0,24,18,37,0,0,30,0,0,0,15,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,45,0,38,0,0,0,0,0,0,0,0,31,39,32,0,21,0,0,0,36,0,0,0,38,40,33,0,0,0,21,0,0,26,0,26,37,620
endothelial cell,Tumor,F11R_F11R,0,35,0,0,0,0,0,25,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,31,0,0,34,0,0,0,0,0,0,17,0,0,20,0,0,18,36,0,0,0,31,30,31,31,32,0,0,0,0,0,22,15,16,20,43,620
endothelial cell,fat cell,LAMC1_CD44,0,30,0,33,12,10,33,15,11,14,0,0,0,9,0,0,0,0,0,12,7,8,8,9,0,0,0,18,25,39,31,0,25,9,13,0,0,0,0,7,12,25,19,13,12,9,22,0,0,0,15,31,33,0,24,0,0,0,0,0,0,0,0,0,25,618
endothelial cell,macrophage,APP_TNFRSF21,0,30,0,32,0,0,0,0,21,0,0,22,0,0,10,0,0,0,0,0,0,0,0,0,16,15,0,24,0,41,27,28,30,0,23,0,0,0,0,0,22,32,0,0,0,0,29,16,29,13,0,30,30,31,28,0,13,0,0,26,0,0,0,0,0,618
