interaction_key,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,sum_across_punches
macrophage_macrophage_THY1_ADGRE2,4,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,22,17,16,14,0,14,0,0,0,0,0,19,22,9,15,13,0,15,0,0,0,0,19,21,19,0,0,0,0,0,25,0,15,0,22,18,364
endothelial cell_fat cell_JAG1_NOTCH1,0,0,0,0,0,0,33,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,31,28,0,0,13,0,0,0,0,0,0,25,0,0,0,0,22,0,0,0,0,31,33,34,0,0,0,0,0,0,0,0,0,0,25,364
pericyte_fibroblast_JAG1_NOTCH2,0,16,0,17,5,8,16,8,3,3,5,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,13,12,23,26,16,20,0,3,0,0,0,1,6,0,12,8,0,0,6,16,0,0,7,11,10,14,15,16,0,0,0,0,11,6,0,0,0,16,363
endothelial cell_T cell_NECTIN2_TIGIT,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,7,6,0,0,0,0,0,0,17,0,15,11,22,8,13,0,0,0,0,0,10,22,16,9,9,0,19,12,18,0,0,14,19,14,17,0,0,0,0,0,0,9,0,12,25,363
macrophage_endothelial cell_SEMA4D_PLXNB2,0,24,0,21,6,10,13,0,0,0,5,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0,8,6,19,14,20,0,0,7,2,0,0,0,0,15,11,0,12,10,0,7,0,15,0,0,15,13,20,12,0,0,8,2,0,0,12,7,12,11,363
Tumor_fat cell_LAMC1_CD44,0,12,0,14,4,7,14,15,17,10,0,0,0,10,3,2,0,0,0,5,0,0,2,0,0,0,0,14,20,17,17,0,26,6,8,0,0,0,0,5,7,10,7,13,8,6,25,0,0,0,0,0,0,0,15,0,0,0,0,15,10,0,0,0,19,363
muscle cell_macrophage_ANGPTL2_TLR4,0,0,0,21,0,0,0,7,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,18,19,19,23,8,0,0,0,0,0,0,0,23,16,15,21,10,19,0,0,0,8,0,18,17,0,0,0,0,0,23,8,0,0,0,19,362
endothelial cell_endothelial cell_IGF2_IGF2R,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,25,20,13,0,0,0,0,0,0,45,0,0,0,35,0,0,0,0,0,0,0,0,0,31,0,0,0,35,0,0,0,30,0,0,0,40,0,0,0,0,0,20,0,0,0,41,362
muscle cell_muscle cell_LAMC1_CD44,0,17,0,21,0,11,18,0,0,0,8,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,21,0,16,4,0,0,0,0,0,9,18,19,13,14,18,6,22,0,0,0,7,17,16,15,13,0,4,0,0,0,0,0,0,0,23,361
endothelial cell_mast cell_LAMC1_CD44,0,24,0,0,0,10,17,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,7,6,0,0,0,12,13,0,0,0,16,0,9,0,0,0,0,0,7,19,16,8,0,7,19,0,0,0,14,35,20,30,18,0,5,0,0,13,0,0,0,0,24,361
pericyte_pericyte_WNT5A_MCAM,0,0,21,0,0,0,29,12,0,0,0,0,0,0,0,0,0,0,0,27,8,7,0,0,0,0,0,17,0,33,34,28,0,0,0,0,0,0,0,6,32,0,0,18,20,0,22,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,360
pericyte_endothelial cell_CD34_SELP,0,34,0,32,19,17,26,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,34,38,24,0,14,0,0,0,0,0,0,0,18,0,0,5,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,21,360
pericyte_dendritic cell_LAMC1_CD44,0,21,0,12,16,9,16,8,0,0,4,0,0,10,0,5,0,0,0,7,6,4,4,0,0,0,0,0,0,34,29,0,18,0,12,0,0,4,0,0,9,13,7,0,0,7,10,0,0,0,11,8,18,15,15,0,4,0,0,0,0,0,8,0,16,360
pericyte_endothelial cell_COL4A2_CD44,0,34,0,32,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,22,0,0,38,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,26,29,24,0,0,10,18,0,0,21,16,26,21,359
Tumor_pericyte_MPZL1_MPZL1,0,0,0,0,11,0,21,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,21,18,17,0,0,19,0,0,0,0,0,0,17,0,14,0,0,0,33,0,0,0,20,15,21,22,20,0,0,0,0,29,0,13,0,0,0,357
fat cell_pericyte_CD46_JAG1,0,19,0,24,9,13,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,25,21,14,9,0,0,0,0,0,0,0,20,15,10,0,0,14,0,0,8,0,0,20,21,15,0,0,0,0,0,10,0,0,9,13,357
fat cell_macrophage_LAMC1_CD44,6,18,0,22,0,12,17,8,0,0,0,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,27,8,17,0,0,0,0,7,12,23,13,15,13,0,20,0,4,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,24,357
fibroblast_macrophage_GAS6_MERTK,0,18,13,19,6,11,12,0,8,0,0,6,6,10,0,2,2,0,0,0,0,0,0,0,0,0,0,15,11,24,20,19,24,0,0,0,0,0,0,0,0,0,11,0,12,0,16,0,0,0,0,13,18,12,16,0,0,0,0,13,0,0,0,0,20,357
Tumor_muscle cell_GAS6_AXL,0,12,0,17,5,7,14,14,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,15,7,26,13,0,0,0,0,0,0,0,0,0,0,0,13,27,0,0,0,15,11,15,9,15,0,0,0,0,22,7,0,0,0,28,356
Tumor_pericyte_ANGPTL4_CDH11,0,18,16,22,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,26,0,9,0,0,0,0,4,17,23,0,15,16,0,33,0,0,0,0,0,0,0,0,0,0,10,14,29,0,0,9,0,26,356
muscle cell_dendritic cell_COL4A1_CD44,0,17,0,12,12,8,12,4,0,0,6,2,0,15,4,2,0,0,3,6,4,4,2,3,0,2,0,6,0,15,18,17,11,0,7,0,0,1,0,5,7,9,6,0,13,5,12,0,0,0,6,17,14,13,10,0,3,0,3,9,5,3,3,5,14,355
Tumor_fat cell_PDGFB_PDGFRB,0,0,0,0,0,0,0,15,17,10,9,0,0,10,0,0,0,0,0,5,0,2,0,0,0,0,0,14,20,17,17,9,26,6,8,0,0,2,2,0,7,0,7,13,0,6,25,0,0,0,9,13,15,10,15,0,0,0,0,15,10,2,0,0,19,355
muscle cell_endothelial cell_THBS2_CD47,0,26,0,30,10,15,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,29,0,0,5,0,0,0,0,12,22,15,11,0,14,0,0,0,0,0,11,20,0,0,12,0,0,0,0,19,0,0,0,0,24,354
pericyte_muscle cell_PDGFB_PDGFRB,0,19,0,20,12,0,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,20,0,0,13,0,0,0,0,0,0,23,17,0,19,0,0,0,14,0,14,18,21,16,17,0,0,0,0,0,0,0,0,20,0,354
pericyte_B cell_COL4A2_CD44,0,11,0,12,10,6,12,5,0,5,3,0,3,5,6,5,2,0,4,8,5,4,8,7,4,2,2,7,7,0,11,12,10,6,11,0,0,0,0,0,0,14,9,7,13,4,8,4,0,0,7,9,11,10,10,0,0,2,3,10,4,6,8,10,11,353
fibroblast_macrophage_CD99_PILRA,0,18,0,19,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,11,24,20,19,24,3,8,1,0,0,0,6,4,11,11,13,0,6,16,0,7,0,0,13,18,12,16,0,0,0,1,13,0,0,0,7,20,353
pericyte_dendritic cell_JAG1_NOTCH2,0,21,0,12,16,9,16,8,0,0,0,0,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,0,0,34,29,20,18,6,12,0,0,0,0,0,9,13,0,0,0,7,10,0,0,0,11,0,18,0,15,0,0,0,0,12,10,7,8,0,16,353
pericyte_B cell_COL4A1_CD44,0,11,0,12,10,6,12,5,0,5,3,0,3,5,6,5,2,0,4,8,5,4,8,7,4,2,2,7,7,0,11,12,10,6,11,0,0,0,0,0,0,14,9,7,13,4,8,4,0,0,7,9,11,10,10,0,0,2,3,10,4,6,8,10,11,353
mast cell_pericyte_PECAM1_PECAM1,3,12,0,17,8,8,13,4,0,0,3,2,0,5,0,0,0,0,0,10,1,0,4,2,0,0,3,5,3,22,22,19,10,0,8,0,1,2,0,0,0,16,10,4,9,4,4,3,10,0,8,12,13,17,10,0,7,0,4,4,7,8,7,0,8,352
fat cell_macrophage_ANGPTL2_TLR4,0,0,0,22,0,0,0,8,16,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,25,22,19,27,8,0,0,0,0,0,0,0,0,13,15,0,8,20,0,0,6,9,17,22,0,18,0,0,0,0,0,12,0,0,0,24,352
fat cell_macrophage_APP_TNFRSF21,0,18,0,22,0,0,0,0,16,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,6,6,0,12,0,25,22,19,27,0,17,0,0,0,0,0,12,23,0,0,0,0,0,3,0,6,0,17,22,17,18,0,8,0,0,18,0,0,0,0,0,351
fibroblast_pericyte_SDC2_ADGRA2,0,18,0,20,6,10,19,5,4,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,31,23,23,17,1,0,0,0,0,0,3,0,9,11,7,7,0,11,0,0,0,9,11,16,12,19,0,0,0,0,0,7,0,0,0,17,351
Tumor_Tumor_EDN1_EDNRA,0,0,0,0,0,0,0,27,0,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,18,34,0,0,0,0,0,0,0,0,0,0,0,0,36,26,0,0,26,39,350
fibroblast_endothelial cell_SDC2_ADGRA2,0,25,0,29,5,10,17,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,36,22,30,19,1,0,0,0,0,0,0,0,3,6,5,4,0,12,0,0,0,11,13,19,0,14,0,0,0,0,0,0,0,0,0,20,349
endothelial cell_fat cell_GJA1_GJA1,6,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,31,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,33,34,24,0,0,0,0,0,0,0,0,0,25,349
muscle cell_Tumor_THBS1_CD47,2,16,14,19,7,8,17,0,0,11,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,17,20,0,0,0,0,0,0,0,11,0,11,8,0,0,0,0,0,0,0,16,19,20,18,16,0,0,0,7,27,0,0,0,0,0,349
macrophage_macrophage_F11R_F11R,0,15,11,16,9,11,12,0,0,0,0,15,14,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,16,14,0,14,0,0,0,0,0,19,0,0,15,13,0,0,0,23,0,0,19,0,19,0,0,18,0,0,25,0,0,0,0,18,349
endothelial cell_Tumor_GJA1_GJA1,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,34,9,0,0,0,0,0,0,0,0,20,23,12,18,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,349
muscle cell_pericyte_PDGFA_PDGFRB,0,20,0,23,13,0,24,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,24,23,16,0,0,0,0,0,0,0,25,24,20,14,20,0,0,0,0,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,22,348
mast cell_endothelial cell_PECAM1_PECAM1,6,18,0,19,6,8,10,5,0,7,3,1,5,2,1,0,0,0,2,2,1,1,3,2,2,3,4,9,4,22,21,24,8,0,7,2,1,3,0,3,0,9,4,4,4,2,5,4,10,0,5,18,10,15,9,1,2,0,5,5,4,6,5,0,6,348
pericyte_pericyte_GJC1_GJA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,33,34,28,0,0,0,0,0,0,0,0,32,33,26,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,25,0,28,26,347
muscle cell_endothelial cell_THBS2_CD36,0,26,0,30,0,0,0,0,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,25,23,29,13,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,11,20,22,23,12,0,0,0,0,19,0,0,0,0,24,346
endothelial cell_monocyte_JAG1_NOTCH2,0,23,0,0,0,0,0,9,0,0,11,0,0,13,0,0,0,0,0,17,11,0,0,0,0,0,0,0,14,0,21,19,23,0,12,0,0,0,0,0,0,22,22,0,0,7,26,0,0,0,12,0,0,0,20,0,0,0,0,16,7,0,10,0,31,346
muscle cell_macrophage_APP_TNFRSF21,0,19,0,21,0,0,0,0,7,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,8,6,0,13,0,18,19,19,23,0,16,0,0,0,0,0,16,23,0,0,0,0,0,2,10,7,0,17,18,17,17,0,7,0,0,23,0,0,0,0,0,346
Tumor_endothelial cell_FGF2_FGFR1,0,24,0,23,14,13,21,14,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,11,26,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,23,16,0,22,0,0,0,0,0,21,0,0,0,0,26,345
endothelial cell_dendritic cell_F11R_F11R,0,26,0,22,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,44,28,23,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,28,0,0,0,0,0,0,0,0,0,29,345
neutrophil_macrophage_CD99_PILRA,0,12,0,15,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,12,0,15,16,16,10,16,0,0,0,0,0,7,17,7,8,0,6,9,0,11,0,0,22,17,20,14,0,10,0,1,15,0,0,0,9,18,345
macrophage_pericyte_SEMA4D_PLXNB2,0,17,0,15,7,9,12,0,0,0,5,7,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,6,6,21,16,14,0,0,8,0,0,0,0,0,19,15,0,8,11,0,9,0,16,0,0,11,12,17,13,0,0,3,3,11,0,12,8,12,11,345
muscle cell_dendritic cell_COL4A2_CD44,0,17,0,12,12,8,12,4,0,0,6,0,0,15,4,0,0,0,3,6,4,4,0,0,0,2,0,6,0,15,18,17,11,0,7,0,0,0,0,5,7,9,6,0,13,5,12,0,0,0,6,17,14,13,10,0,3,0,3,9,5,3,3,5,14,345
endothelial cell_monocyte_CXCL12_CXCR4,0,23,0,10,0,6,9,9,0,0,0,3,0,13,0,3,0,0,0,0,11,0,0,0,0,5,3,13,14,0,21,19,23,0,12,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,12,11,11,0,20,0,0,0,5,0,0,10,10,4,31,344
fat cell_endothelial cell_CD46_JAG1,0,26,0,32,7,13,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,24,19,4,0,0,0,0,0,0,0,12,7,10,0,0,13,0,0,6,0,0,22,21,15,0,0,0,0,0,7,0,0,9,15,344
muscle cell_macrophage_PLAU_PLAUR,0,19,8,21,10,13,15,7,0,0,11,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,19,23,8,16,0,0,0,0,7,16,0,0,0,0,0,19,0,0,0,8,0,18,0,17,0,0,0,0,23,8,0,0,0,19,344
Tumor_Tumor_FGF1_FGFR1,13,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,34,0,0,0,28,21,35,28,32,0,0,0,0,0,26,0,0,0,0,342
muscle cell_T cell_COL4A1_CD44,3,9,0,10,6,7,9,4,4,8,4,3,0,7,5,3,0,0,4,4,4,4,4,5,3,3,2,7,9,0,10,9,10,7,9,0,0,0,0,4,7,14,8,9,9,7,11,0,8,0,5,9,10,8,10,2,2,0,4,11,0,6,5,6,11,342
endothelial cell_B cell_THY1_ADGRE5,0,18,0,20,9,8,19,7,0,0,0,0,0,0,6,0,0,0,0,10,9,8,0,0,7,0,0,10,13,0,15,13,0,0,10,0,0,0,0,0,0,18,16,0,0,0,16,0,0,0,9,13,18,0,15,0,0,0,6,11,6,0,9,0,22,341
endothelial cell_Tumor_TNXB_SDC4,0,35,0,32,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,32,0,0,0,22,32,0,0,0,0,43,341
Tumor_macrophage_APP_TNFRSF21,0,13,7,12,0,0,0,0,18,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,9,7,0,14,0,12,12,8,28,0,14,0,0,0,0,0,12,16,0,0,0,0,21,4,10,8,0,17,16,19,18,0,7,0,0,21,0,0,0,0,0,340
pericyte_macrophage_PROS1_AXL,0,0,0,22,0,0,17,0,0,0,16,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,0,23,0,0,0,0,0,0,24,0,0,0,13,21,0,25,10,11,0,21,0,21,0,0,0,0,32,0,20,0,24,0,340
muscle cell_fat cell_JAG1_NOTCH2,0,18,0,21,10,8,21,0,0,8,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,16,18,25,12,0,0,0,0,0,0,0,10,16,11,0,0,0,17,0,0,7,0,17,18,15,12,0,0,0,0,11,0,0,0,0,14,339
endothelial cell_neutrophil_ANGPTL2_TLR4,0,0,0,30,0,0,25,0,0,0,13,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,6,17,0,0,0,12,0,0,38,22,27,18,0,0,0,0,0,15,0,14,0,26,339
endothelial cell_fat cell_DLL4_NOTCH3,0,30,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,39,31,0,0,0,0,0,0,0,0,0,0,25,0,13,0,0,0,0,0,0,0,0,33,34,0,0,0,0,0,0,0,0,0,0,25,339
muscle cell_Tumor_HSPG2_DAG1,0,0,0,0,0,0,0,0,0,11,21,0,0,8,5,0,0,0,0,4,0,0,0,0,0,0,0,16,20,16,17,20,15,5,0,0,0,0,0,0,0,11,8,15,0,13,19,0,0,0,16,0,20,0,16,0,0,0,0,27,11,0,0,0,25,339
pericyte_fat cell_THBS1_CD47,0,21,0,0,12,11,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,6,0,0,0,13,13,28,28,24,0,0,16,0,0,0,0,0,0,19,16,11,14,9,16,0,0,0,0,19,0,0,0,0,0,0,0,13,9,0,0,0,0,338
muscle cell_pericyte_APP_TNFRSF21,0,20,0,23,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,24,24,23,0,0,0,0,0,0,0,0,25,0,0,0,0,7,19,0,8,10,11,19,21,22,18,0,6,0,0,0,0,9,6,9,0,338
endothelial cell_dendritic cell_JAG1_NOTCH1,0,26,0,0,21,0,22,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,28,0,29,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,14,0,0,0,29,337
muscle cell_muscle cell_THBS2_CD47,0,17,19,21,11,11,18,7,0,6,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,21,19,0,0,0,0,0,0,0,9,0,19,13,14,18,6,22,0,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,0,23,336
fibroblast_endothelial cell_THBS2_CD47,0,25,14,29,5,10,17,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,36,22,30,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,11,13,19,0,14,0,0,0,0,6,0,0,0,0,20,336
macrophage_neutrophil_LGALS9_P4HB,0,10,0,15,7,8,12,0,12,0,6,9,9,0,0,5,0,2,0,5,0,4,0,0,5,0,0,6,8,0,11,11,9,0,8,0,0,0,0,0,6,11,5,6,11,4,7,7,9,0,0,15,14,14,9,0,8,0,0,11,0,12,7,9,9,336
endothelial cell_T cell_PVR_TIGIT,6,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,11,22,0,13,0,0,0,0,0,10,22,16,9,9,0,19,12,18,0,0,14,19,14,17,0,0,0,0,0,0,9,0,12,25,335
endothelial cell_Tumor_EFNB2_EPHA4,0,0,0,0,0,0,0,25,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,21,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,43,334
muscle cell_endothelial cell_THBS1_CD36,4,26,0,30,0,0,0,0,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,23,29,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,11,20,22,23,12,0,0,0,7,19,0,6,0,9,24,334
Tumor_muscle cell_FGF2_FGFR1,0,12,10,17,5,7,14,14,0,0,13,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,15,7,26,13,0,0,0,0,0,7,9,0,0,0,0,13,27,0,2,0,15,11,0,9,0,0,0,3,0,22,7,0,0,0,28,334
dendritic cell_macrophage_PECAM1_PECAM1,0,17,0,15,0,0,0,0,0,0,4,0,15,2,10,0,0,0,0,13,9,0,0,0,0,0,0,9,7,26,19,12,16,0,15,0,0,0,0,0,0,12,0,0,0,6,9,0,0,0,1,14,16,16,15,0,12,0,0,13,10,0,4,0,17,334
muscle cell_macrophage_GAS6_AXL,0,19,0,21,0,0,0,0,0,0,0,10,6,0,10,5,4,2,5,8,0,5,0,6,8,0,0,0,0,18,19,0,0,0,16,0,0,0,0,0,0,23,0,0,21,10,19,0,0,7,0,17,18,17,17,0,0,0,0,23,0,0,0,0,0,334
endothelial cell_pericyte_PDGFB_PDGFRA,0,0,0,0,0,0,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,45,0,0,0,0,19,0,0,0,0,0,31,0,0,0,0,0,31,11,36,15,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,333
muscle cell_T cell_THY1_ADGRE5,0,9,0,10,6,7,9,4,4,8,0,3,0,7,5,0,0,0,0,4,4,4,0,5,3,3,2,7,9,0,10,9,10,7,9,0,0,0,0,4,7,14,8,9,9,7,11,1,8,6,5,9,10,8,10,0,0,1,4,11,5,6,5,6,11,333
muscle cell_endothelial cell_JAG1_NOTCH3,0,26,0,30,10,15,22,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,22,0,0,0,0,0,15,0,9,0,0,20,22,23,12,0,0,0,0,19,0,0,0,0,24,333
muscle cell_pericyte_THBS1_CD36,4,20,0,23,0,0,24,0,6,8,10,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,11,19,21,22,18,0,0,0,6,20,6,9,6,9,22,333
fat cell_macrophage_GAS6_AXL,0,18,0,22,0,0,17,0,16,0,0,9,6,0,8,0,3,2,2,0,0,0,0,0,0,0,0,0,0,25,22,0,0,8,17,0,0,0,0,0,0,23,0,0,13,8,20,0,0,6,0,17,22,0,18,0,0,0,0,18,12,0,0,0,0,332
fibroblast_macrophage_THY1_ADGRE2,0,18,13,19,0,0,0,7,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,24,20,19,24,0,8,0,0,0,0,0,0,11,11,13,12,0,16,0,0,0,0,13,18,12,0,0,0,0,0,13,0,5,0,7,20,332
mast cell_macrophage_GAS6_MERTK,0,12,0,15,4,6,9,0,9,12,0,8,6,0,6,3,3,2,3,0,0,0,0,0,9,0,0,0,6,0,19,15,12,0,14,0,0,0,0,0,8,19,10,0,0,0,9,0,11,0,0,14,14,15,12,0,12,0,0,12,10,0,0,0,13,332
fibroblast_Tumor_THBS2_CD47,0,14,15,17,4,7,15,5,12,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,19,17,20,0,0,0,0,0,0,0,8,0,0,3,0,0,6,0,0,0,0,15,9,20,9,15,0,0,0,0,19,0,0,0,0,23,332
muscle cell_monocyte_COL4A1_CD44,0,15,0,18,0,6,9,6,0,5,7,0,0,12,4,0,0,0,2,6,4,3,0,0,0,2,3,6,11,0,9,14,13,0,10,0,0,0,0,0,0,16,11,5,5,4,15,0,0,0,7,11,14,11,13,0,0,0,3,17,0,5,3,6,20,331
mast cell_macrophage_CD99_PILRA,0,12,0,15,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,6,21,19,15,12,8,14,0,0,0,0,5,8,19,10,10,0,5,9,0,11,0,0,14,14,15,12,0,12,0,1,12,0,0,0,7,13,331
pericyte_neutrophil_CXCL12_CXCR4,0,14,0,22,12,14,19,0,0,0,0,0,0,10,0,0,0,0,0,11,0,0,9,9,4,0,0,13,13,0,31,14,12,0,13,0,0,0,0,0,0,14,0,0,0,9,0,0,0,10,0,0,11,22,13,0,0,0,4,11,0,16,0,0,0,330
pericyte_monocyte_COL4A1_CD44,0,8,0,10,0,6,10,7,0,0,9,0,0,7,3,0,0,0,3,7,4,4,0,0,0,0,2,7,11,0,16,17,15,0,13,0,0,0,0,0,0,19,13,3,4,6,16,0,0,0,10,6,7,0,10,0,0,2,5,22,0,10,8,5,24,329
macrophage_pericyte_CD46_JAG1,0,17,0,15,7,9,12,0,0,5,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,21,16,14,7,0,8,0,0,0,0,0,19,15,9,0,0,0,9,4,16,8,0,11,12,17,13,0,0,3,0,11,5,12,0,12,11,329
endothelial cell_neutrophil_JAM3_F11R,0,22,0,30,0,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,22,0,0,0,0,0,0,0,0,21,16,0,17,0,0,0,0,0,0,38,22,27,0,0,0,0,0,0,0,0,0,0,26,329
pericyte_monocyte_COL4A2_CD44,0,8,0,10,0,6,10,7,0,0,9,0,0,7,3,0,0,0,3,7,4,4,0,0,0,0,2,7,11,0,16,17,15,0,13,0,0,0,0,0,0,19,13,3,4,6,16,0,0,0,10,6,7,0,10,0,0,2,5,22,0,10,8,5,24,329
endothelial cell_dendritic cell_JAM3_F11R,0,26,0,22,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,23,29,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,33,0,28,0,0,0,6,0,0,0,0,0,29,329
