"ligand","receptor","pathway","signaling_type","version"
"Slc1a6_Gls","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Gria1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Gria2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Gria3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Gria4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Nrxn1_Cbln1","Grid2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grik1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grik2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grik3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm1","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm2","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm3","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm4","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm5","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm6","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm7","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a6_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a7_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc17a8_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a1_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a2_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a3_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a6_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Slc1a7_Gls2","Grm8","Glutamate","Non-protein Signaling","CellChatDB v2"
"Hdc","Hrh1","Histamine","Non-protein Signaling","CellChatDB v2"
"Hdc","Hrh2","Histamine","Non-protein Signaling","CellChatDB v2"
"Hdc","Hrh3","Histamine","Non-protein Signaling","CellChatDB v2"
"Hdc","Hrh4","Histamine","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr1a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr1a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr1a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr1a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr1a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr1a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr1b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr1b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr1b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr1b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr1b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr1b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr1d","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr1d","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr1d","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr1d","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr1d","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr1d","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr1e","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr1e","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr1e","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr1e","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr1e","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr1e","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr1f","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr1f","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr1f","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr1f","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr1f","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr1f","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr2a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr2a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr2a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr2a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr2a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr2a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr2b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr2b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr2b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr2b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr2b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr2b","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr2c","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr2c","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr2c","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr2c","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr2c","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr2c","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr4","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr4","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr4","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr4","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr4","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr4","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr5a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr5a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr5a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr5a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr5a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr5a","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr6","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr6","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr6","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr6","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr6","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr6","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a1","Htr7","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc18a2","Htr7","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph1_Slc6a4","Htr7","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a1","Htr7","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc18a2","Htr7","5-HT","Non-protein Signaling","CellChatDB v2"
"Tph2_Slc6a4","Htr7","5-HT","Non-protein Signaling","CellChatDB v2"
"Lrfn4","Ptprd","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrfn4","Ptprf","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrfn4","Ptprs","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrfn5","Ptprd","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrfn5","Ptprf","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrfn5","Ptprs","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrrc4b","Ptprd","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrrc4b","Ptprs","PTPR","Cell-Cell Contact","CellChatDB v2"
"Lrrc4c","Ptprf","PTPR","Cell-Cell Contact","CellChatDB v2"
"Nrxn1","Lrrtm1","NRXN","Cell-Cell Contact","CellChatDB v2"
"Nrxn2","Lrrtm1","NRXN","Cell-Cell Contact","CellChatDB v2"
